Date,Visiting,Home,Initial Call,Challenging Team,Result,Placeholder,Outcome,Period,Time,Link
1/21/23,IND,PHX,Offensive Foul,IND,Challenge,,Won,4,01:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_indphx_1_012123_approved_1280x720.mp4
1/21/23,IND,PHX,Defensive Foul,PHX,Challenge,,Won,4,06:45.0,https://videos.nba.com/nba/official-replay/media/trigger16_indphx_2_012123_approved_1280x720.mp4
1/22/23,OKC,DEN,Defensive Foul,OKC,Challenge,,Won,2,07:43.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcden_1_012223_approved_1280x720.mp4
1/22/23,GSW,PHX,Away Team Possession,PHX,Challenge,,Won,3,00:54.4,https://videos.nba.com/nba/official-replay/media/trigger17_memphx_1_012223_approved_1280x720.mp4
1/22/23,GSW,PHX,Home Team Possession,GSW,Challenge,,Won,4,01:06.0,https://videos.nba.com/nba/official-replay/media/trigger17_memphx_2_012223_approved_1280x720.mp4
1/22/23,BKN,GSW,Offensive Foul,BKN,Challenge,,Won,4,04:55.0,https://videos.nba.com/nba/official-replay/media/trigger16_bkngsw_1_012223_approved_1280x720.mp4
1/23/23,BOS,ORL,Away Team Possession,ORL,Challenge,,Won,4,04:33.0,https://videos.nba.com/nba/official-replay/media/trigger17_bosorl_1_012323_approved_1280x720.mp4
1/23/23,MIN,HOU,Defensive Foul,HOU,Challenge,,Won,3,06:11.0,https://videos.nba.com/nba/official-replay/media/trigger16_minhou_1_012323_approved_1280x720.mp4
1/23/23,CHA,UTA,Offensive Foul,CHA,Challenge,,Lost,3,01:24.0,https://videos.nba.com/nba/official-replay/media/trigger16_chauta_1_012323_approved_1280x720.mp4
1/24/23,WAS,DAL,Defensive Foul,DAL,Challenge,,Lost,4,00:04.9,https://videos.nba.com/nba/official-replay/media/trigger16_wasdal_1_012423_approved_1280x720.mp4
1/25/23,IND,ORL,Offensive Foul,IND,Challenge,,Won,1,00:22.7,https://videos.nba.com/nba/official-replay/media/trigger16_indorl_1_012523_approved_1280x720.mp4
1/25/23,IND,ORL,Defensive Foul,ORL,Challenge,,Won,4,07:20.0,https://videos.nba.com/nba/official-replay/media/trigger16_indorl_2_012523_approved_1280x720.mp4
1/25/23,DEN,MIL,Offensive Foul,MIL,Challenge,,Won,3,00:02.4,https://videos.nba.com/nba/official-replay/media/trigger16_denmil_1_012523_approved_1280x720.mp4
1/25/23,BKN,PHI,Defensive Foul,BKN,Challenge,,Lost,4,09:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknphi_1_012523_approved_1280x720.mp4
1/25/23,UTA,POR,Defensive Foul,UTA,Challenge,,Won,4,05:37.0,https://videos.nba.com/nba/official-replay/media/trigger16_utapor_1_012523_approved_1280x720.mp4
1/25/23,MEM,GSW,Away Team Possession,GSW,Challenge,,Won,4,02:06.0,https://videos.nba.com/nba/official-replay/media/trigger17_memgsw_1_012523_approved_1280x720.mp4
1/26/23,NYK,BOS,Home Team Possession,NYK,Challenge,,Won,4,08:16.0,https://videos.nba.com/nba/official-replay/media/trigger17_nykbos_1_012623_approved_1280x720.mp4
1/26/23,DET,BKN,Away Team Possession,BKN,Challenge,,Lost,4,01:18.0,https://videos.nba.com/nba/official-replay/media/trigger17_detbkn_1_012623_approved_1280x720.mp4
1/26/23,SAS,LAC,Defensive Foul,SAS,Challenge,,Won,2,10:35.0,https://videos.nba.com/nba/official-replay/media/trigger16_saslac_1_012623_approved_1280x720.mp4
1/26/23,DAL,PHX,Away Team Possession,PHX,Challenge,,Lost,4,00:39.8,https://videos.nba.com/nba/official-replay/media/trigger17_dalphx_1_012623_approved_1280x720.mp4
1/27/23,MEM,MIN,Goaltending,MIN,Challenge,,Won,3,00:34.9,https://videos.nba.com/nba/official-replay/media/trigger18_memmin_1_012723_approved_1280x720.mp4
1/27/23,CLE,OKC,Defensive Foul,OKC,Challenge,,Won,4,08:11.0,https://videos.nba.com/nba/official-replay/media/trigger16_cleokc_1_012723_approved_1280x720.mp4
1/28/23,HOU,DET,Away Team Possession,DET,Challenge,,Lost,4,02:36.0,https://videos.nba.com/nba/official-replay/media/trigger17_houdet_1_012823_approved_1280x720.mp4
1/28/23,PHX,SAS,Home Team Possession,PHX,Challenge,,Won,3,06:00.0,https://videos.nba.com/nba/official-replay/media/trigger17_phxsas_1_012823_approved_1280x720.mp4
1/28/23,SAC,MIN,Defensive Foul,SAC,Challenge,,Lost,4,03:25.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacmin_1_012823_approved_1280x720.mp4
1/28/23,PHX,SAS,Defensive Foul,SAS,Challenge,,Won,4,01:05.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxsas_1_012823_approved_1280x720.mp4
1/28/23,WAS,NOP,Defensive Foul,WAS,Challenge,,Won,4,04:43.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasnop_1_012823_approved_1280x720.mp4
1/28/23,LAL,BOS,Defensive Foul,LAL,Challenge,,Won,4,03:41.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalbos_1_012823_approved_1280x720.mp4
1/28/23,LAL,BOS,Defensive Foul,BOS,Challenge,,Won,4,01:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalbos_2_012823_approved_1280x720.mp4
1/28/23,DAL,UTA,Defensive Foul,UTA,Challenge,,Lost,4,04:11.0,https://videos.nba.com/nba/official-replay/media/trigger16_daluta_1_012823_approved_1280x720.mp4
1/28/23,TOR,POR,Defensive Foul,POR,Challenge,,Won,3,04:05.0,https://videos.nba.com/nba/official-replay/media/trigger16_torpor_1_012823_approved_1280x720.mp4
1/28/23,TOR,POR,Defensive Foul,TOR,Challenge,,Lost,3,00:45.2,https://videos.nba.com/nba/official-replay/media/trigger16_torpor_2_012823_approved_1280x720.mp4
1/29/23,MIA,CHA,Defensive Foul,MIA,Challenge,,Won,4,00:34.1,https://videos.nba.com/nba/official-replay/media/trigger16_miacha_1_012923_approved_1280x720.mp4
1/29/23,IND,MEM,Offensive Foul,MEM,Challenge,,Won,3,10:34.0,https://videos.nba.com/nba/official-replay/media/trigger16_indmem_1_012923_approved_1280x720.mp4
1/29/23,LAC,CLE,Defensive Foul,LAC,Challenge,,Lost,4,03:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_laccle_1_012923_approved_1280x720.mp4
1/30/23,SAC,MIN,Defensive Foul,MIN,Challenge,,Won,2,06:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacmin_1_013023_approved_1280x720.mp4
1/30/23,GSW,OKC,Defensive Foul,OKC,Challenge,,Lost,2,00:49.8,https://videos.nba.com/nba/official-replay/media/trigger16_gswokc_1_013023_approved_1280x720.mp4
1/30/23,ORL,PHI,Defensive Foul,PHI,Challenge,,Lost,4,06:42.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlphi_1_013023_approved_1280x720.mp4
1/30/23,ATL,POR,Defensive Foul,ATL,Challenge,,Won,3,11:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlpor_1_013023_approved_1280x720.mp4
1/30/23,ATL,POR,Defensive Foul,POR,Challenge,,Lost,4,00:41.6,https://videos.nba.com/nba/official-replay/media/trigger16_atlpor_2_013023_approved_1280x720.mp4
1/31/23,LAL,NYK,Offensive Foul,LAL,Challenge,,Lost,4,00:04.5,https://videos.nba.com/nba/official-replay/media/trigger16_lalnyk_1_013123_approved_1280x720.mp4
1/31/23,LAC,CHI,Defensive Foul,CHI,Challenge,,Won,4,00:10.8,https://videos.nba.com/nba/official-replay/media/trigger16_lacchi_1_013123_approved_1280x720.mp4
2/1/23,POR,MEM,Defensive Foul,MEM,Challenge,,Lost,2,08:48.0,https://videos.nba.com/nba/official-replay/media/trigger16_pormem_1_020123_approved_1280x720.mp4
2/1/23,ORL,PHI,Home Team Possession,ORL,Challenge,,Won,4,09:43.0,https://videos.nba.com/nba/official-replay/media/trigger17_orlphi_1_020123_approved_1280x720.mp4
2/1/23,POR,MEM,Home Team Possession,POR,Challenge,,Lost,4,05:03.0,https://videos.nba.com/nba/official-replay/media/trigger17_pormem_1_020123_approved_1280x720.mp4
2/1/23,SAC,SAS,Defensive Foul,SAC,Challenge,,Lost,4,06:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacsas_1_020123_approved_1280x720.mp4
2/1/23,TOR,UTA,Home Team Possession,TOR,Challenge,,Won,4,07:23.0,https://videos.nba.com/nba/official-replay/media/trigger17_toruta_1_020123_approved_1280x720.mp4
2/2/23,LAL,IND,Defensive Foul,LAL,Challenge,,Won,4,03:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalind_1_020223_approved_1280x720.mp4
2/2/23,NOP,DAL,Defensive Foul,DAL,Challenge,,Won,2,07:42.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopdal_1_020223_approved_1280x720.mp4
2/2/23,GSW,DEN,Defensive Foul,DEN,Challenge,,Lost,2,08:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswden_1_020223_approved_1280x720.mp4
2/2/23,MIA,NYK,Defensive Foul,MIA,Challenge,,Won,4,00:02.1,https://videos.nba.com/nba/official-replay/media/trigger16_mianyk_1_020223_approved_1280x720.mp4
2/2/23,NOP,DAL,Defensive Foul,NOP,Challenge,,Won,3,07:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopdal_2_020223_approved_1280x720.mp4
2/2/23,LAC,MIL,Defensive Foul,LAC,Challenge,,Lost,4,01:47.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacmil_1_020223_approved_1280x720.mp4
2/3/23,POR,WAS,Defensive Foul,WAS,Challenge,,Won,4,00:38.4,https://videos.nba.com/nba/official-replay/media/trigger16_porwas_1_020323_approved_1280x720.mp4
2/3/23,ORL,MIN,Offensive Foul,MIN,Challenge,,Lost,3,04:34.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlmin_1_020323_approved_1280x720.mp4
2/3/23,TOR,HOU,Defensive Foul,HOU,Challenge,,Lost,3,00:18.9,https://videos.nba.com/nba/official-replay/media/trigger16_torhou_1_020323_approved_1280x720.mp4
2/4/23,WAS,BKN,Offensive Foul,WAS,Challenge,,Lost,4,10:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasbkn_1_020423_approved_1280x720.mp4
2/4/23,POR,CHI,Offensive Foul,POR,Challenge,,Lost,1,03:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_porchi_1_020423_approved_1280x720.mp4
2/4/23,HOU,OKC,Goaltending,OKC,Challenge,,Won,2,00:07.1,https://videos.nba.com/nba/official-replay/media/trigger18_houokc_1_020423_approved_1280x720.mp4
2/4/23,LAC,NYK,Defensive Foul,NYK,Challenge,,Lost,4,03:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacnyk_1_020423_approved_1280x720.mp4
2/4/23,DAL,GSW,Defensive Foul,DAL,Challenge,,Won,4,01:40.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalgsw_1_020423_approved_1280x720.mp4
2/5/23,TOR,MEM,Defensive Foul,MEM,Challenge,,Won,2,00:04.0,https://videos.nba.com/nba/official-replay/media/trigger16_tormem_1_020523_approved_1280x720.mp4
2/5/23,TOR,MEM,Defensive Foul,TOR,Challenge,,Won,4,00:17.7,https://videos.nba.com/nba/official-replay/media/trigger16_tormem_2_020523_approved_1280x720.mp4
2/5/23,SAC,NOP,Defensive Foul,SAC,Challenge,,Lost,3,06:50.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacnop_1_020523_approved_1280x720.mp4
2/5/23,PHI,NYK,Defensive Foul,NYK,Challenge,,Lost,4,02:50.0,https://videos.nba.com/nba/official-replay/media/trigger16_phinyk_1_020523_approved_1280x720.mp4
2/6/23,SAC,HOU,Defensive Foul,SAC,Challenge,,Lost,2,07:51.0,https://videos.nba.com/nba/official-replay/media/trigger16_sachou_1_020623_approved_1280x720.mp4
2/6/23,DAL,UTA,Defensive Foul,DAL,Challenge,,Won,2,09:57.0,https://videos.nba.com/nba/official-replay/media/trigger16_daluta_1_020623_approved_1280x720.mp4
2/6/23,CHI,SAS,Defensive Foul,CHI,Challenge,,Won,4,07:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_saschi_1_020623_approved_1280x720.mp4
2/6/23,DAL,UTA,Offensive Foul,UTA,Challenge,,Lost,4,03:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_daluta_2_020623_approved_1280x720.mp4
2/7/23,CHI,MEM,Defensive Foul,CHI,Challenge,,Lost,3,00:00.7,https://videos.nba.com/nba/official-replay/media/trigger16_chimem_1_020723_approved_1280x720.mp4
2/7/23,OKC,LAL,Home Team Possession,OKC,Challenge,,Won,4,11:16.0,https://videos.nba.com/nba/official-replay/media/trigger17_okclal_1_020723_approved_1280x720.mp4
2/7/23,OKC,LAL,Loose Ball Foul,LAL,Challenge,,Won,4,00:26.1,https://videos.nba.com/nba/official-replay/media/trigger16_okclal_1_020723_approved_1280x720.mp4
2/8/23,SAS,TOR,Away Team Possession,TOR,Challenge,,Lost,4,01:29.0,https://videos.nba.com/nba/official-replay/media/trigger17_sastor_1_020823_approved_1280x720.mp4
2/8/23,PHI,BOS,Away Team Possession,BOS,Challenge,,Won,4,01:47.0,https://videos.nba.com/nba/official-replay/media/trigger17_phibos_1_020823_approved_1280x720.mp4
2/8/23,SAC,HOU,Defensive Foul,SAC,Challenge,,Won,4,02:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_sachou_1_020823_approved_1280x720.mp4
2/8/23,SAC,HOU,Offensive Foul,HOU,Challenge,,Lost,4,00:52.4,https://videos.nba.com/nba/official-replay/media/trigger16_sachou_2_020823_approved_1280x720.mp4
2/8/23,GSW,POR,Defensive Foul,GSW,Challenge,,Won,2,01:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswpor_1_020823_approved_1280x720.mp4
2/8/23,DAL,LAC,Defensive Foul,LAC,Challenge,,Lost,4,01:39.0,https://videos.nba.com/nba/official-replay/media/trigger16_dallac_1_020823_approved_1280x720.mp4
2/9/23,CHI,BKN,Away Team Possession,BKN,Challenge,,Won,4,01:06.0,https://videos.nba.com/nba/official-replay/media/trigger17_chibkn_1_020923_approved_1280x720.mp4
2/9/23,PHX,ATL,Defensive Foul,PHX,Challenge,,Lost,4,02:59.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxatl_1_020923_approved_1280x720.mp4
2/9/23,MIL,LAL,Defensive Foul,MIL,Challenge,,Won,4,01:57.0,https://videos.nba.com/nba/official-replay/media/trigger16_millal_1_020923_approved_1280x720.mp4
2/10/23,UTA,TOR,Offensive Foul,TOR,Challenge,,Won,1,04:09.0,https://videos.nba.com/nba/official-replay/media/trigger16_utator_1_021023_approved_1280x720.mp4
2/10/23,UTA,TOR,Defensive Foul,UTA,Challenge,,Lost,3,03:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_utator_2_021023_approved_1280x720.mp4
2/10/23,NYK,PHI,Away Team Possession,PHI,Challenge,,Won,4,01:22.0,https://videos.nba.com/nba/official-replay/media/trigger17_nykphi_1_021023_approved_1280x720.mp4
2/10/23,MIN,MEM,Home Team Possession,MIN,Challenge,,Won,3,06:08.0,https://videos.nba.com/nba/official-replay/media/trigger17_minmem_1_021023_approved_1280x720.mp4
2/10/23,CHA,BOS,Defensive Foul,CHA,Challenge,,Won,4,01:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_chabos_1_021023_approved_1280x720.mp4
2/10/23,HOU,MIA,Defensive Foul,HOU,Challenge,,Lost,4,00:07.0,https://videos.nba.com/nba/official-replay/media/trigger16_houmia_1_021023_approved_1280x720.mp4
2/10/23,DAL,SAC,Offensive Foul,SAC,Challenge,,Won,2,09:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalsac_1_021023_approved_1280x720.mp4
2/11/23,MIA,ORL,Loose Ball Foul,ORL,Challenge,,Lost,4,00:12.3,https://videos.nba.com/nba/official-replay/media/trigger16_miaorl_1_021123_approved_1280x720.mp4
2/11/23,SAS,ATL,Defensive Foul,ATL,Challenge,,Lost,4,03:42.0,https://videos.nba.com/nba/official-replay/media/trigger16_sasatl_1_021123_approved_1280x720.mp4
2/11/23,CHI,CLE,Defensive Foul,CHI,Challenge,,Lost,4,00:31.5,https://videos.nba.com/nba/official-replay/media/trigger16_chicle_1_021123_approved_1280x720.mp4
2/11/23,LAL,GSW,Away Team Possession,GSW,Challenge,,Won,4,08:57.0,https://videos.nba.com/nba/official-replay/media/trigger17_lalgsw_1_021123_approved_1280x720.mp4
2/11/23,DAL,SAC,Defensive Foul,SAC,Challenge,,Lost,4,01:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalsac_1_021123_approved_1280x720.mp4
2/12/23,DET,TOR,Defensive Foul,DET,Challenge,,Won,3,03:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_dettor_1_021223_approved_1280x720.mp4
2/12/23,DET,TOR,Defensive Foul,TOR,Challenge,,Won,4,10:04.0,https://videos.nba.com/nba/official-replay/media/trigger16_dettor_2_021223_approved_1280x720.mp4
2/13/23,UTA,IND,Defensive Foul,IND,Challenge,,Lost,2,01:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_utaind_1_021323_approved_1280x720.mp4
2/13/23,SAS,CLE,Defensive Foul,CLE,Challenge,,Won,3,02:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_sascle_1_021323_approved_1280x720.mp4
2/13/23,BKN,NYK,Defensive Foul,BKN,Challenge,,Lost,4,05:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknnyk_1_021323_approved_1280x720.mp4
2/13/23,MIN,DAL,Defensive Foul,DAL,Challenge,,Lost,4,09:20.0,https://videos.nba.com/nba/official-replay/media/trigger16_mindal_1_021323_approved_1280x720.mp4
2/13/23,WAS,GSW,Defensive Foul,GSW,Challenge,,Lost,3,08:52.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasgsw_1_021323_approved_1280x720.mp4
2/14/23,BOS,MIL,Offensive Foul,MIL,Challenge,,Lost,1,09:25.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosmil_1_021423_approved_1280x720.mp4
2/14/23,ORL,TOR,Defensive Foul,TOR,Challenge,,Lost,4,03:35.0,https://videos.nba.com/nba/official-replay/media/trigger16_orltor_1_021423_approved_1280x720.mp4
2/14/23,WAS,POR,Defensive Foul,POR,Challenge,,Won,4,04:49.0,https://videos.nba.com/nba/official-replay/media/trigger16_waspor_1_021423_approved_1280x720.mp4
2/14/23,GSW,LAC,Offensive Foul,LAC,Challenge,,Lost,4,05:07.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswlac_1_021423_approved_1280x720.mp4
2/15/23,UTA,MEM,Defensive Foul,MEM,Challenge,,Won,1,05:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_utamem_1_021523_approved_1280x720.mp4
2/15/23,DET,BOS,Away Team Possession,BOS,Challenge,,Won,4,07:34.0,https://videos.nba.com/nba/official-replay/media/trigger17_detbos_1_021523_approved_1280x720.mp4
2/15/23,DAL,DEN,Defensive Foul,DAL,Challenge,,Lost,2,06:51.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalden_1_021523_approved_1280x720.mp4
2/15/23,NOP,LAL,Defensive Foul,NOP,Challenge,,Lost,2,11:01.0,https://videos.nba.com/nba/official-replay/media/trigger16_noplal_1_021523_approved_1280x720.mp4
2/16/23,WAS,MIN,Defensive Foul,MIN,Challenge,,Won,4,00:26.3,https://videos.nba.com/nba/official-replay/media/trigger16_wasmin_1_021623_approved_1280x720.mp4
2/23/23,MEM,PHI,Defensive Foul,MEM,Challenge,,Won,3,10:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_memphi_1_022323_approved_1280x720.mp4
2/23/23,BOS,IND,Defensive Foul,IND,Challenge,,Lost,4,02:03.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosind_1_022323_approved_1280x720.mp4
2/23/23,DET,ORL,Home Team Possession,DET,Challenge,,Won,4,00:50.4,https://videos.nba.com/nba/official-replay/media/trigger17_detorl_1_022323_approved_1280x720.mp4
2/23/23,MEM,PHI,Offensive Foul,PHI,Challenge,,Won,4,05:16.0,https://videos.nba.com/nba/official-replay/media/trigger16_memphi_2_022323_approved_1280x720.mp4
2/23/23,SAS,DAL,Offensive Foul,SAS,Challenge,,Won,3,02:55.0,https://videos.nba.com/nba/official-replay/media/trigger16_sasdal_1_022323_approved_1280x720.mp4
2/23/23,OKC,UTA,Defensive Foul,UTA,Challenge,,Lost,5,00:13.2,https://videos.nba.com/nba/official-replay/media/trigger16_okcuta_1_022323_approved_1280x720.mp4
2/23/23,OKC,UTA,Defensive Foul,OKC,Challenge,,Lost,5,00:04.6,https://videos.nba.com/nba/official-replay/media/trigger16_okcuta_2_022323_approved_1280x720.mp4
2/23/23,GSW,LAL,Defensive Foul,LAL,Challenge,,Lost,4,10:48.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswlal_1_022323_approved_1280x720.mp4
2/23/23,GSW,LAL,Defensive Foul,GSW,Challenge,,Lost,4,06:59.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswlal_2_022323_approved_1280x720.mp4
2/24/23,CHA,MIN,Offensive Foul,CHA,Challenge,,Won,2,02:01.0,https://videos.nba.com/nba/official-replay/media/trigger16_chamin_1_022423_approved_1280x720.mp4
2/24/23,CLE,ATL,Defensive Foul,ATL,Challenge,,Lost,4,04:36.0,https://videos.nba.com/nba/official-replay/media/trigger16_cleatl_1_022423_approved_1280x720.mp4
2/24/23,CHA,MIN,Defensive Foul,MIN,Challenge,,Lost,4,02:42.0,https://videos.nba.com/nba/official-replay/media/trigger16_chamin_2_022423_approved_1280x720.mp4
2/24/23,OKC,PHX,Defensive Foul,PHX,Challenge,,Won,1,00:48.3,https://videos.nba.com/nba/official-replay/media/trigger16_okcphx_1_022423_approved_1280x720.mp4
2/24/23,SAC,LAC,Offensive Foul,SAC,Challenge,,Lost,2,03:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_saclac_1_022423_approved_1280x720.mp4
2/24/23,OKC,PHX,Home Team Possession,OKC,Challenge,,Won,4,03:07.0,https://videos.nba.com/nba/official-replay/media/trigger17_okcphx_1_022423_approved_1280x720.mp4
2/24/23,TOR,DET,Defensive Foul,TOR,Challenge,,Lost,3,01:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_tordet_1_022523_approved_1280x720.mp4
2/25/23,DEN,MEM,Defensive Foul,DEN,Challenge,,Won,2,00:37.8,https://videos.nba.com/nba/official-replay/media/trigger16_denmem_1_022523_approved_1280x720.mp4
2/26/23,PHX,MIL,Home Team Possession,PHX,Challenge,,Won,4,11:22.0,https://videos.nba.com/nba/official-replay/media/trigger17_phxmil_1_022623_approved_1280x720.mp4
2/26/23,PHX,MIL,Away Team Possession,MIL,Challenge,,Won,4,00:11.0,https://videos.nba.com/nba/official-replay/media/trigger17_phxmil_2_022623_approved_1280x720.mp4
2/26/23,BKN,ATL,Goaltending,BKN,Challenge,,Won,2,00:07.9,https://videos.nba.com/nba/official-replay/media/trigger13_bknatl_1_022623_approved_1280x720.mp4
2/26/23,TOR,CLE,Offensive Foul,CLE,Challenge,,Lost,3,06:50.0,https://videos.nba.com/nba/official-replay/media/trigger16_torcle_1_022623_approved_1280x720.mp4
2/26/23,SAC,OKC,Defensive Foul,OKC,Challenge,,Lost,4,01:51.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacokc_1_022623_approved_1280x720.mp4
2/26/23,SAC,OKC,Home Team Possession,SAC,Challenge,,Lost,4,00:52.0,https://videos.nba.com/nba/official-replay/media/trigger17_sacokc_1_022623_approved_1280x720.mp4
2/26/23,MIN,GSW,Defensive Foul,MIN,Challenge,,Won,4,01:33.0,https://videos.nba.com/nba/official-replay/media/trigger16_mingsw_1_022623_approved_1280x720.mp4
2/26/23,HOU,POR,Offensive Foul,HOU,Challenge,,Lost,4,02:35.0,https://videos.nba.com/nba/official-replay/media/trigger16_houpor_1_022623_approved_1280x720.mp4
2/26/23,LAC,DEN,Defensive Foul,DEN,Challenge,,Lost,4,00:58.9,https://videos.nba.com/nba/official-replay/media/trigger16_lacden_1_022623_approved_1280x720.mp4
2/27/23,MIA,PHI,Offensive Foul,PHI,Challenge,,Lost,4,07:32.0,https://videos.nba.com/nba/official-replay/media/trigger16_miaphi_1_022723_approved_1280x720.mp4
2/27/23,BOS,NYK,Offensive Foul,NYK,Challenge,,Won,4,05:49.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosnyk_1_022723_approved_1280x720.mp4
2/28/23,WAS,ATL,Defensive Foul,WAS,Challenge,,Lost,1,10:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasatl_1_022823_approved_1280x720.mp4
2/28/23,DEN,HOU,Defensive Foul,HOU,Challenge,,Lost,2,07:43.0,https://videos.nba.com/nba/official-replay/media/trigger16_denhou_1_022823_approved_1280x720.mp4
2/28/23,WAS,ATL,Defensive Foul,ATL,Challenge,,Won,3,03:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasatl_2_022823_approved_1280x720.mp4
2/28/23,SAC,OKC,Defensive Foul,OKC,Challenge,,Won,2,00:42.9,https://videos.nba.com/nba/official-replay/media/trigger16_sacokc_1_022823_approved_1280x720.mp4
2/28/23,CHI,TOR,Defensive Foul,TOR,Challenge,,Won,4,06:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_chitor_1_022823_approved_1280x720.mp4
2/28/23,SAC,OKC,Defensive Foul,SAC,Challenge,,Won,3,02:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacokc_2_022823_approved_1280x720.mp4
2/28/23,IND,DAL,Offensive Foul,DAL,Challenge,,Won,3,08:49.0,https://videos.nba.com/nba/official-replay/media/trigger16_inddal_1_022823_approved_1280x720.mp4
2/28/23,MIN,LAC,Offensive Foul,MIN,Challenge,,Won,2,07:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_minlac_1_022823_approved_1280x720.mp4
2/28/23,POR,GSW,Defensive Foul,POR,Challenge,,Lost,3,05:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_porgsw_1_022823_approved_1280x720.mp4
3/1/23,PHX,CHA,Home Team Possession,PHX,Challenge,,Won,4,06:38.0,https://videos.nba.com/nba/official-replay/media/trigger17_phxcha_1_030123_approved_1280x720.mp4
3/2/23,PHI,DAL,Offensive Foul,DAL,Challenge,,Lost,1,01:40.0,https://videos.nba.com/nba/official-replay/media/trigger16_phidal_1_030223_approved_1280x720.mp4
3/2/23,TOR,WAS,Offensive Foul,TOR,Challenge,,Lost,4,01:33.0,https://videos.nba.com/nba/official-replay/media/trigger16_torwas_1_030223_approved_1280x720.mp4
3/2/23,TOR,WAS,Defensive Foul,WAS,Challenge,,Lost,4,01:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_torwas_2_030223_approved_1280x720.mp4
3/2/23,IND,SAS,Defensive Foul,SAS,Challenge,,Won,4,10:31.0,https://videos.nba.com/nba/official-replay/media/trigger16_indsas_1_030223_approved_1280x720.mp4
3/2/23,IND,SAS,Defensive Foul,IND,Challenge,,Won,4,04:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_indsas_2_030223_approved_1280x720.mp4
3/2/23,LAC,GSW,Offensive Foul,LAC,Challenge,,Won,2,00:47.6,https://videos.nba.com/nba/official-replay/media/trigger16_lacgsw_1_030223_approved_1280x720.mp4
3/2/23,LAC,GSW,Defensive Foul,GSW,Challenge,,Lost,4,09:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacgsw_2_030223_approved_1280x720.mp4
3/3/23,POR,ATL,Defensive Foul,POR,Challenge,,Lost,4,04:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_poratl_1_030323_approved_1280x720.mp4
