Date,Visiting,Home,Initial Call,Challenging Team,Result,Placeholder,Outcome,Period,Time,Link
04/08/2021,MIL,DAL,Defensive Foul,DAL,Challenge,,Won,4,03:37.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_mildal_2_040821
04/08/2021,POR,UTA,Defensive Foul,POR,Challenge,,Lost,4,06:00.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_poruta_2_040821
04/08/2021,PHX,LAC,Defensive Foul,LAC,Challenge,,Won,4,03:19.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxlac_1_040821
04/09/2021,PHI,NOP,Defensive Foul,NOP,Challenge,,Won,2,01:33.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phinop_1_040921
04/09/2021,IND,ORL,Defensive Foul,IND,Challenge,,Lost,4,06:41.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_indorl_1_040921
04/09/2021,MIN,BOS,Defensive Foul,BOS,Challenge,,Lost,3,04:49.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_minbos_1_040921
04/09/2021,MEM,NYK,Defensive Foul,NYK,Challenge,,Won,4,09:04.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_memnyk_1_040921
04/09/2021,HOU,LAC,Offensive Foul,HOU,Challenge,,Won,2,08:02.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_houlac_1_040921
04/09/2021,HOU,LAC,Away Team Ball,LAC,Challenge,,Won,4,05:15.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_houlac_1_040921
04/11/2021,ATL,CHA,Home Team Ball,ATL,Challenge,,Won,4,06:27.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_atlcha_1_041121
04/11/2021,BOS,DEN,Goaltending,BOS,Challenge,,Lost,3,11:43.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger18_bosden_1_041121
04/11/2021,BOS,DEN,Defensive Foul,DEN,Challenge,,Won,4,02:33.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bosden_1_041121
04/11/2021,TOR,NYK,Jump Ball,NYK,Challenge,,Won,2,00:45.5,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_tornyk_1_041121
04/11/2021,IND,MEM,Defensive Foul,IND,Challenge,,Lost,3,05:38.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_indmem_1_041121
04/11/2021,TOR,NYK,Defensive Foul,TOR,Challenge,,Won,3,01:43.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_tornyk_1_041121
04/11/2021,CHI,MIN,Away Team Ball,MIN,Challenge,,Won,4,03:25.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_chimin_1_041121
04/11/2021,MIA,POR,Defensive Foul,POR,Challenge,,Won,2,08:26.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miapor_1_041121
04/11/2021,DET,LAC,Defensive Foul,LAC,Challenge,,Lost,2,06:00.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_detlac_1_041121
04/11/2021,MIA,POR,Defensive Foul,MIA,Challenge,,Won,4,07:53.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miapor_2_041121
04/11/2021,DET,LAC,Goaltending,DET,Challenge,,Lost,4,03:10.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger18_detlac_1_041121
04/12/2021,LAL,NYK,Defensive Foul,NYK,Challenge,,Lost,3,04:39.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lalnyk_1_041221
04/12/2021,SAS,ORL,Defensive Foul,SAS,Challenge,,Lost,3,04:26.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sasorl_1_041221
04/12/2021,SAS,ORL,Defensive Foul,ORL,Challenge,,Won,3,03:37.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sasorl_2_041221
04/12/2021,SAC,NOP,Offensive Foul,SAC,Challenge,,Lost,3,02:57.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacnop_1_041221
04/13/2021,OKC,UTA,Defensive Foul,OKC,Challenge,,Won,3,05:18.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_okcuta_1_041321
04/13/2021,MIA,PHX,Defensive Foul,PHX,Challenge,,Lost,4,10:28.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miaphx_1_041321
04/14/2021,ORL,CHI,Defensive Foul,ORL,Challenge,,Won,1,02:32.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orlchi_1_041421
04/14/2021,CLE,CHA,Defensive Foul,CHA,Challenge,,Lost,3,03:42.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_clecha_1_041421
04/14/2021,BKN,PHI,Defensive Foul,BKN,Challenge,,Lost,4,01:05.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bknphi_1_041421
04/14/2021,MIA,DEN,Offensive Foul,DEN,Challenge,,Won,2,04:03.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miaden_1_041421
04/15/2021,GSW,CLE,Defensive Foul,CLE,Challenge,,Won,2,09:01.0,
04/15/2021,GSW,CLE,Defensive Foul,GSW,Challenge,,Won,4,05:59.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswcle_2_041521
04/15/2021,SAC,PHX,Defensive Foul,PHX,Challenge,,Won,4,03:15.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacphx_1_041521
04/16/2021,IND,UTA,Defensive Foul,IND,Challenge,,Won,4,01:06.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_induta_1_041621
04/16/2021,OKC,DET,Defensive Foul,OKC,Challenge,,Lost,2,06:20.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_okcdet_1_041621
04/16/2021,ORL,TOR,Defensive Foul,ORL,Challenge,,Lost,2,10:06.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orltor_1_041621
04/16/2021,ORL,TOR,Defensive Foul,TOR,Challenge,,Lost,3,06:46.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orltor_2_041621
04/16/2021,OKC,DET,Offensive Foul,DET,Challenge,,Won,4,03:11.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_okcdet_2_041621
04/16/2021,NOP,WAS,Defensive Foul,WAS,Challenge,,Won,5,03:44.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopwas_1_041621
04/16/2021,MIA,MIN,Offensive Foul,MIN,Challenge,,Won,3,06:18.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miamin_1_041621
04/16/2021,NOP,WAS,Defensive Foul,NOP,Challenge,,Lost,5,00:01.8,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopwas_2_041621
04/17/2021,GSW,BOS,Defensive Foul,BOS,Challenge,,Won,4,03:31.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswbos_1_041721
04/18/2021,NOP,NYK,Defensive Foul,NYK,Challenge,,Lost,5,00:31.5,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopnyk_1_041821
04/18/2021,HOU,ORL,Defensive Foul,HOU,Challenge,,Won,3,10:01.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_houorl_1_041821
04/18/2021,OKC,TOR,Defensive Foul,OKC,Challenge,,Lost,3,03:16.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_okctor_1_041821
04/18/2021,POR,CHA,Defensive Foul,POR,Challenge,,Won,4,03:34.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_porcha_1_041821
04/18/2021,OKC,TOR,Defensive Foul,TOR,Challenge,,Lost,4,00:33.3,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_okctor_2_041821
04/18/2021,SAC,DAL,Defensive Foul,DAL,Challenge,,Lost,4,06:43.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacdal_1_041821
04/19/2021,SAS,IND,Defensive Foul,IND,Challenge,,Lost,2,07:38.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sasind_1_041921
04/19/2021,CLE,DET,Defensive Foul,CLE,Challenge,,Lost,4,05:44.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_cledet_1_041921
04/19/2021,CHI,BOS,Defensive Foul,BOS,Challenge,,Won,4,06:08.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chibos_1_041921
04/19/2021,PHX,MIL,Defensive Foul,MIL,Challenge,,Won,3,06:38.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxmil_1_041921
04/19/2021,PHX,MIL,Defensive Foul,PHX,Challenge,,Lost,4,01:18.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxmil_2_041921
04/19/2021,MEM,DEN,Defensive Foul,DEN,Challenge,,Won,5,01:41.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_memden_1_041921
04/20/2021,BKN,NOP,Defensive Foul,BKN,Challenge,,Lost,4,03:14.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bknnop_1_042021
04/20/2021,LAC,POR,Defensive Foul,LAC,Challenge,,Lost,2,00:01.7,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lacpor_1_042021
04/20/2021,LAC,POR,Defensive Foul,POR,Challenge,,Won,3,02:58.0,
04/21/2021,PHX,PHI,Defensive Foul,PHI,Challenge,,Won,3,05:02.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxphi_1_042121
04/21/2021,BKN,TOR,Loose Ball Foul,BKN,Challenge,,Lost,4,05:39.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bkntor_1_042121
04/21/2021,MIA,SAS,Defensive Foul,SAS,Challenge,,Won,2,00:48.5,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miasas_1_042121
04/21/2021,ATL,NYK,Defensive Foul,NYK,Challenge,,Lost,4,05:31.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_atlnyk_1_042121
04/21/2021,DET,DAL,Loose Ball Foul,DET,Challenge,,Won,3,01:56.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_detdal_1_042121
04/21/2021,DEN,POR,Defensive Foul,DEN,Challenge,,Lost,1,01:57.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_denpor_1_042121
04/21/2021,DEN,POR,Defensive Foul,POR,Challenge,,Lost,4,01:15.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_denpor_2_042121
04/22/2021,NOP,ORL,Defensive Foul,NOP,Challenge,,Won,3,09:24.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_noporl_1_042221
04/22/2021,PHX,BOS,Defensive Foul,PHX,Challenge,,Lost,4,02:51.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxbos_1_042221
04/22/2021,LAL,DAL,Defensive Foul,LAL,Challenge,,Lost,4,00:18.3,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_laldal_1_042221
04/23/2021,MIA,ATL,Defensive Foul,ATL,Challenge,,Won,2,02:56.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miaatl_1_042321
04/23/2021,MIA,ATL,Defensive Foul,MIA,Challenge,,Won,2,02:02.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miaatl_2_042321
04/23/2021,CLE,CHA,Offensive Foul,CHA,Challenge,,Won,2,10:48.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_clecha_1_042321
04/23/2021,BOS,BKN,Defensive Foul,BOS,Challenge,,Won,4,07:49.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bosbkn_1_042321
04/23/2021,MEM,POR,Defensive Foul,MEM,Challenge,,Won,1,04:09.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_mempor_1_042321
04/23/2021,DEN,GSW,Defensive Foul,DEN,Challenge,,Lost,4,03:07.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dengsw_1_042321
04/24/2021,TOR,NYK,Goaltending,NYK,Challenge,,Won,2,10:03.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger18_tornyk_1_042421
04/24/2021,TOR,NYK,Defensive Foul,TOR,Challenge,,Lost,4,08:08.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_tornyk_1_042421
04/24/2021,SAS,NOP,Offensive Foul,NOP,Challenge,,Won,2,00:29.9,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sasnop_1_042421
04/24/2021,HOU,DEN,Offensive Foul,DEN,Challenge,,Lost,3,05:10.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_houden_1_042421
04/25/2021,BOS,CHA,Defensive Foul,BOS,Challenge,,Won,3,07:06.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_boscha_2_042521
04/25/2021,MEM,POR,Defensive Foul,POR,Challenge,,Won,3,09:50.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_mempor_1_042521
04/25/2021,PHX,BKN,Home Team Ball,PHX,Challenge,,Lost,4,05:12.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_phxbkn_1_042521
04/25/2021,CLE,WAS,Defensive Foul,CLE,Challenge,,Lost,4,10:29.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_clewas_1_042521
04/25/2021,CLE,WAS,Defensive Foul,WAS,Challenge,,Lost,4,00:39.7,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_clewas_2_042521
04/26/2021,LAL,ORL,Offensive Foul,ORL,Challenge,,Won,2,05:00.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lalorl_1_042621
04/26/2021,LAC,NOP,Offensive Foul,NOP,Challenge,,Won,4,04:46.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lacnop_1_042621
04/27/2021,MIL,CHA,Offensive Foul,MIL,Challenge,,Lost,4,03:26.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_milcha_1_042721
04/27/2021,BKN,TOR,Offensive Foul,TOR,Challenge,,Lost,4,01:43.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bkntor_1_042721
04/28/2021,CHA,BOS,Defensive Foul,BOS,Challenge,,Lost,2,03:19.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chabos_1_042821
04/28/2021,SAS,MIA,Offensive Foul,MIA,Challenge,,Won,2,07:55.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sasmia_1_042821
04/28/2021,POR,MEM,Defensive Foul,POR,Challenge,,Lost,2,00:22.2,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_pormem_1_042821
04/28/2021,SAS,MIA,Defensive Foul,SAS,Challenge,,Lost,4,00:21.7,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sasmia_2_042821
04/29/2021,GSW,MIN,Defensive Foul,GSW,Challenge,,Lost,3,04:22.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswmin_1_042921
04/29/2021,TOR,DEN,Defensive Foul,TOR,Challenge,,Won,2,08:16.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_torden_1_042921
04/29/2021,NOP,OKC,Offensive Foul,OKC,Challenge,,Lost,3,01:10.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopokc_1_042921
04/29/2021,TOR,DEN,Defensive Foul,DEN,Challenge,,Lost,4,05:00.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_torden_2_042921
04/30/2021,SAS,BOS,Defensive Foul,BOS,Challenge,,Lost,2,05:24.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sasbos_1_043021
04/30/2021,ORL,MEM,Defensive Foul,ORL,Challenge,,Won,2,07:39.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orlmem_1_043021
04/30/2021,SAS,BOS,Defensive Foul,SAS,Challenge,,Won,5,00:31.2,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sasbos_2_043021
05/01/2021,GSW,HOU,Defensive Foul,HOU,Challenge,,Won,1,02:27.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswhou_1_050121
05/01/2021,NOP,MIN,Defensive Foul,MIN,Challenge,,Won,2,00:11.4,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopmin_1_050121
05/01/2021,MEM,ORL,Defensive Foul,MEM,Challenge,,Lost,4,06:21.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_memorl_1_050121
05/01/2021,MEM,ORL,Defensive Foul,ORL,Challenge,,Lost,4,05:18.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_memorl_2_050121
05/01/2021,CHI,ATL,Defensive Foul,ATL,Challenge,,Won,4,01:21.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chiatl_1_050121
05/01/2021,DEN,LAC,Defensive Foul,LAC,Challenge,,Lost,4,01:40.0,
05/02/2021,SAC,DAL,Defensive Foul,SAC,Challenge,,Won,2,01:37.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacdal_1_050221
05/02/2021,PHX,OKC,Defensive Foul,OKC,Challenge,,Lost,3,05:48.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxokc_1_050221
05/02/2021,POR,BOS,Defensive Foul,POR,Challenge,,Lost,4,03:30.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_porbos_1_050221
05/02/2021,SAC,DAL,Away Team Ball,DAL,Challenge,,Lost,4,07:49.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_sacdal_1_050221
05/02/2021,PHX,OKC,Defensive Foul,PHX,Challenge,,Won,4,00:16.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxokc_2_050221
05/02/2021,PHI,SAS,Defensive Foul,PHI,Challenge,,Won,5,02:19.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phisas_1_050221
05/02/2021,PHI,SAS,Offensive Foul,SAS,Challenge,,Lost,5,01:09.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phisas_2_050221
05/03/2021,ORL,DET,Defensive Foul,DET,Challenge,,Won,1,08:15.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orldet_1_050321
05/03/2021,GSW,NOP,Offensive Foul,NOP,Challenge,,Lost,3,05:43.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswnop_1_050321
05/03/2021,DEN,LAL,Defensive Foul,LAL,Challenge,,Won,2,03:24.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_denlal_1_050321
05/04/2021,CHA,DET,Defensive Foul,CHA,Challenge,,Lost,4,00:08.3,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chadet_1_050421
05/04/2021,TOR,LAC,Offensive Foul,TOR,Challenge,,Lost,4,01:30.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_torlac_1_050421
05/05/2021,PHX,ATL,Goaltending,ATL,Challenge,,Lost,3,03:34.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger18_phxatl_1_050521
05/05/2021,SAC,IND,Defensive Foul,SAC,Challenge,,Won,3,03:59.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacind_1_050521
05/05/2021,WAS,MIL,Defensive Foul,MIL,Challenge,,Won,4,03:48.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_wasmil_1_050521
05/06/2021,WAS,TOR,Defensive Foul,TOR,Challenge,,Lost,2,03:28.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_wastor_1_050621
05/06/2021,BKN,DAL,Defensive Foul,DAL,Challenge,,Lost,4,00:08.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bkndal_1_050621
05/06/2021,WAS,TOR,Loose Ball Foul,WAS,Challenge,,Won,5,00:45.5,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_wastor_2_050621
05/06/2021,OKC,GSW,Defensive Foul,OKC,Challenge,,Lost,3,03:05.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_okcgsw_1_050621
05/06/2021,LAL,LAC,Defensive Foul,LAL,Challenge,,Won,3,06:11.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lallac_1_050621
05/07/2021,BOS,CHI,Home Team Ball,BOS,Challenge,,Lost,3,02:58.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_boschi_1_050721
05/07/2021,DEN,UTA,Defensive Foul,UTA,Challenge,,Lost,2,10:09.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_denuta_1_050721
05/07/2021,HOU,MIL,Home Team Ball,HOU,Challenge,,Won,4,03:30.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_houmil_1_050721
05/07/2021,MIN,MIA,Offensive Foul,MIN,Challenge,,Won,4,02:52.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_minmia_1_050721
05/07/2021,NYK,PHX,Defensive Foul,NYK,Challenge,,Lost,1,04:15.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nykphx_1_050721
05/07/2021,DEN,UTA,Defensive Foul,DEN,Challenge,,Lost,3,06:23.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_denuta_2_050721
05/07/2021,LAL,POR,Defensive Foul,LAL,Challenge,,Lost,1,00:12.5,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lalpor_1_050721
05/08/2021,WAS,IND,Defensive Foul,IND,Challenge,,Won,3,11:08.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_wasind_1_050821
05/08/2021,OKC,GSW,Defensive Foul,OKC,Challenge,,Won,3,08:26.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_okcgsw_1_050821
05/09/2021,MIA,BOS,Defensive Foul,BOS,Challenge,,Won,4,03:53.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miabos_1_050921
05/09/2021,PHX,LAL,Defensive Foul,LAL,Challenge,,Won,1,00:21.7,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxlal_1_050921
05/10/2021,NOP,MEM,Defensive Foul,NOP,Challenge,,Lost,2,00:32.1,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopmem_1_051021
05/10/2021,IND,CLE,Defensive Foul,IND,Challenge,,Lost,4,00:34.3,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_indcle_1_051021
05/10/2021,MIL,SAS,Offensive Foul,MIL,Challenge,,Won,4,08:47.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_milsas_1_051021
05/10/2021,HOU,POR,Defensive Foul,POR,Challenge,,Lost,4,03:48.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_houpor_1_051021
05/11/2021,LAC,TOR,Defensive Foul,TOR,Challenge,,Won,3,07:36.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lactor_1_051121
05/11/2021,BKN,CHI,Offensive Foul,CHI,Challenge,,Won,3,11:12.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bknchi_1_051121
05/11/2021,OKC,SAC,Defensive Foul,OKC,Challenge,,Lost,1,11:15.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_okcsac_1_051121
05/11/2021,ORL,MIL,Defensive Foul,ORL,Challenge,,Lost,4,03:59.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orlmil_1_051121
05/11/2021,NYK,LAL,Goaltending,LAL,Challenge,,Won,3,03:13.0,
05/11/2021,NYK,LAL,Home Team Ball,NYK,Challenge,,Won,4,03:17.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_nyklal_1_051121
05/12/2021,POR,UTA,Defensive Foul,UTA,Challenge,,Won,1,00:28.6,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_poruta_1_051221
05/12/2021,POR,UTA,Defensive Foul,POR,Challenge,,Won,3,05:27.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_poruta_2_051221
05/12/2021,HOU,LAL,Defensive Foul,HOU,Challenge,,Lost,4,02:57.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_houlal_1_051221
05/13/2021,SAS,NYK,Defensive Foul,NYK,Challenge,,Lost,2,02:25.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sasnyk_1_051321
05/13/2021,LAC,CHA,Defensive Foul,LAC,Challenge,,Lost,4,08:41.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_laccha_1_051321
05/13/2021,TOR,CHI,Defensive Foul,TOR,Challenge,,Lost,3,02:44.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_torchi_1_051321
05/13/2021,PHI,MIA,Offensive Foul,MIA,Challenge,,Won,4,04:51.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phimia_1_051321
05/13/2021,POR,PHX,Defensive Foul,POR,Challenge,,Lost,4,00:02.4,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_porphx_1_051321
05/14/2021,UTA,OKC,Defensive Foul,OKC,Challenge,,Lost,3,09:40.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_utaokc_1_051421
05/14/2021,NOP,GSW,Defensive Foul,GSW,Challenge,,Lost,2,04:34.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopgsw_1_051421
05/14/2021,SAC,MEM,Defensive Foul,SAC,Challenge,,Lost,4,03:19.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacmem_1_051421
05/14/2021,LAC,HOU,Loose Ball Foul,HOU,Challenge,,Won,4,01:41.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lachou_1_051421
05/15/2021,CHA,NYK,Goaltending,NYK,Challenge,,Lost,3,07:29.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger18_chanyk_1_051521
05/15/2021,LAL,IND,Defensive Foul,IND,Challenge,,Won,4,02:51.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lalind_1_051521
05/16/2021,CHA,WAS,Defensive Foul,CHA,Challenge,,Won,3,00:00.7,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chawas_1_051621
05/16/2021,BOS,NYK,Home Team Ball,BOS,Challenge,,Lost,4,04:36.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_bosnyk_1_051621
05/16/2021,MEM,GSW,Defensive Foul,GSW,Challenge,,Won,4,02:57.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_memgsw_1_051621
